               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 159,            0.023119,           0.0098544,            0.034015,              0.6081,             0.75316,             0.85001,             0.71051,           0.0056084,           0.0026141,            0.012573,            0.007393,            0.007393,            0.007393
                 160,            0.020667,           0.0096778,            0.028896,             0.57563,             0.72523,              0.8297,             0.68826,           0.0057274,           0.0026485,            0.013403,           0.0073765,           0.0073765,           0.0073765
                 161,             0.02086,            0.010193,            0.028915,             0.56927,             0.78677,             0.81489,             0.64572,           0.0058577,           0.0026638,            0.013435,             0.00736,             0.00736,             0.00736
                 162,            0.019046,           0.0097082,            0.032036,             0.62185,             0.71673,              0.8136,             0.66847,           0.0058861,           0.0025861,            0.013415,           0.0073435,           0.0073435,           0.0073435
                 163,            0.022926,           0.0097326,            0.033296,             0.70393,             0.69743,             0.82987,             0.68028,           0.0057859,           0.0026317,            0.013024,            0.007327,            0.007327,            0.007327
                 164,            0.020572,           0.0099478,            0.033237,             0.59817,             0.79662,             0.85448,             0.69716,           0.0059974,           0.0026202,            0.013338,           0.0073105,           0.0073105,           0.0073105
                 165,            0.022093,           0.0099019,            0.029346,             0.54407,              0.7853,             0.83358,             0.67263,            0.005885,           0.0027908,            0.012843,            0.007294,            0.007294,            0.007294
                 166,            0.019787,           0.0095048,             0.02915,             0.60591,             0.82219,             0.87422,             0.72538,           0.0060116,           0.0027341,            0.011992,           0.0072775,           0.0072775,           0.0072775
                 167,              0.0208,           0.0096481,            0.028673,             0.60197,             0.81189,             0.84401,             0.69514,           0.0059309,           0.0028047,               0.012,            0.007261,            0.007261,            0.007261
                 168,            0.021904,           0.0096896,            0.030706,              0.6015,             0.82288,             0.87383,             0.72238,           0.0063008,            0.002876,             0.01192,           0.0072445,           0.0072445,           0.0072445
                 169,            0.020089,             0.01005,            0.026274,             0.59166,             0.76619,             0.86721,             0.70604,           0.0058252,           0.0028075,            0.012361,            0.007228,            0.007228,            0.007228
                 170,            0.021473,           0.0099232,            0.028079,             0.61995,             0.75187,             0.84888,             0.69526,           0.0060284,           0.0027148,            0.012156,           0.0072115,           0.0072115,           0.0072115
                 171,            0.019732,           0.0094339,            0.028821,             0.63363,             0.78297,             0.83965,             0.69935,           0.0058856,            0.002809,            0.011934,            0.007195,            0.007195,            0.007195
                 172,            0.020043,           0.0098029,            0.028744,             0.70579,             0.73159,             0.85882,             0.70405,           0.0057518,           0.0026646,            0.011592,           0.0071785,           0.0071785,           0.0071785
                 173,            0.018416,           0.0093876,            0.027348,             0.64468,             0.77287,             0.85586,              0.7019,           0.0056682,           0.0027785,            0.011987,            0.007162,            0.007162,            0.007162
                 174,            0.022104,           0.0097268,            0.031271,             0.62587,             0.74668,             0.83242,             0.69986,           0.0060685,           0.0027974,             0.01268,           0.0071455,           0.0071455,           0.0071455
                 175,            0.019869,           0.0095762,            0.030267,             0.61918,             0.76062,             0.83977,              0.6922,           0.0060166,           0.0027468,             0.01211,            0.007129,            0.007129,            0.007129
                 176,            0.019735,           0.0099833,             0.03284,             0.57638,             0.81287,             0.84666,             0.71003,           0.0058534,           0.0025908,            0.011857,           0.0071125,           0.0071125,           0.0071125
                 177,            0.019416,           0.0096191,            0.028315,             0.55282,             0.80437,             0.84744,             0.68876,            0.005666,           0.0026884,            0.012225,            0.007096,            0.007096,            0.007096
                 178,              0.0203,           0.0099433,            0.027879,             0.65054,             0.75676,             0.84742,              0.6944,           0.0056442,            0.002809,            0.012386,           0.0070795,           0.0070795,           0.0070795
                 179,            0.021215,            0.009291,            0.028057,             0.60856,             0.77418,             0.83752,             0.70878,           0.0056396,           0.0026943,            0.012257,            0.007063,            0.007063,            0.007063
                 180,            0.020258,           0.0095432,            0.027872,             0.67009,              0.7478,             0.84178,             0.65698,            0.006178,           0.0028685,            0.012218,           0.0070465,           0.0070465,           0.0070465
                 181,            0.019876,           0.0096437,            0.026779,             0.69102,             0.73101,             0.85106,             0.69002,           0.0056883,           0.0027727,            0.012293,             0.00703,             0.00703,             0.00703
                 182,            0.020134,            0.009669,            0.026397,             0.59963,             0.77832,              0.8417,             0.70501,           0.0054881,            0.002718,            0.011558,           0.0070135,           0.0070135,           0.0070135
                 183,            0.020361,           0.0097182,            0.028154,             0.60413,             0.81582,             0.85794,             0.70559,            0.005729,           0.0026369,            0.010853,            0.006997,            0.006997,            0.006997
                 184,            0.020189,           0.0098451,             0.02999,              0.6604,             0.76396,             0.85474,             0.70307,           0.0055348,           0.0026026,            0.011396,           0.0069805,           0.0069805,           0.0069805
                 185,            0.020161,           0.0096405,            0.025659,             0.63343,             0.76435,             0.84481,             0.70542,           0.0057257,           0.0026259,            0.011384,            0.006964,            0.006964,            0.006964
                 186,            0.019282,           0.0095628,            0.026386,             0.67484,             0.77365,             0.85786,             0.70453,           0.0065076,           0.0028079,            0.011219,           0.0069475,           0.0069475,           0.0069475
                 187,            0.019729,           0.0096831,            0.027906,              0.6523,             0.76667,             0.85412,             0.69241,            0.006149,           0.0026837,            0.010926,            0.006931,            0.006931,            0.006931
                 188,            0.018442,            0.009148,            0.028948,             0.62684,             0.78785,             0.87238,             0.72996,           0.0056613,           0.0027469,            0.010866,           0.0069145,           0.0069145,           0.0069145
                 189,            0.019756,           0.0092729,            0.025426,             0.65427,             0.76899,             0.85415,             0.71224,           0.0055813,           0.0027451,            0.011059,            0.006898,            0.006898,            0.006898
                 190,            0.018706,           0.0094081,            0.028134,             0.69245,             0.72961,             0.87672,             0.72641,            0.006068,           0.0028603,            0.011049,           0.0068815,           0.0068815,           0.0068815
                 191,            0.019563,           0.0094896,             0.02728,             0.67405,             0.76211,             0.85364,             0.69367,           0.0053365,           0.0028098,            0.011616,            0.006865,            0.006865,            0.006865
                 192,            0.019484,           0.0097621,            0.026336,             0.62345,             0.83963,              0.9023,             0.72325,            0.005713,           0.0027792,            0.010023,           0.0068485,           0.0068485,           0.0068485
                 193,            0.019986,            0.009717,            0.028313,             0.67067,             0.79903,             0.90672,             0.73547,           0.0058228,           0.0028524,           0.0097479,            0.006832,            0.006832,            0.006832
                 194,            0.020142,           0.0094768,            0.027587,             0.61941,             0.83891,              0.8852,             0.74948,           0.0058523,           0.0027355,            0.010117,           0.0068155,           0.0068155,           0.0068155
                 195,            0.020651,           0.0095171,            0.025346,             0.61984,             0.80441,             0.86578,             0.71491,           0.0056229,           0.0028075,            0.010531,            0.006799,            0.006799,            0.006799
                 196,             0.02499,             0.00948,            0.027959,             0.64707,             0.79224,             0.88863,             0.72666,           0.0055031,           0.0027304,            0.010039,           0.0067825,           0.0067825,           0.0067825
                 197,            0.018661,           0.0094562,             0.02684,             0.62834,             0.83219,             0.90499,             0.75249,           0.0055655,           0.0026634,           0.0098545,            0.006766,            0.006766,            0.006766
                 198,             0.01923,           0.0096526,            0.024121,             0.64913,              0.8058,             0.86748,             0.70212,           0.0058241,           0.0027019,            0.010502,           0.0067495,           0.0067495,           0.0067495
                 199,            0.019656,           0.0092296,            0.023914,             0.66711,             0.80074,             0.88694,             0.71852,           0.0057641,           0.0027076,            0.010322,            0.006733,            0.006733,            0.006733
                 200,             0.02044,           0.0091538,            0.026255,              0.6243,             0.79862,             0.85431,             0.68767,           0.0056193,            0.002744,            0.010638,           0.0067165,           0.0067165,           0.0067165
                 201,            0.022148,            0.009482,            0.025942,             0.70857,             0.74723,             0.85702,             0.70507,           0.0055495,           0.0027413,            0.011003,              0.0067,              0.0067,              0.0067
                 202,            0.019052,           0.0093403,            0.022959,             0.73635,             0.74582,             0.85447,             0.69461,           0.0055999,           0.0027929,            0.010418,           0.0066835,           0.0066835,           0.0066835
                 203,            0.019147,           0.0091975,            0.022186,             0.68646,             0.77091,             0.88328,              0.7053,           0.0060014,           0.0027194,            0.011076,            0.006667,            0.006667,            0.006667
                 204,            0.017286,           0.0092824,            0.023702,             0.66787,             0.77623,             0.86853,             0.68624,           0.0058957,           0.0026065,            0.010828,           0.0066505,           0.0066505,           0.0066505
                 205,            0.020561,            0.009491,            0.024544,             0.62243,             0.80424,             0.85696,             0.70543,             0.00581,           0.0026871,            0.010045,            0.006634,            0.006634,            0.006634
                 206,            0.019167,           0.0091758,            0.024179,             0.68155,             0.80215,             0.86486,             0.72633,           0.0054723,           0.0027444,           0.0093429,           0.0066175,           0.0066175,           0.0066175
                 207,            0.018407,           0.0097859,            0.021538,             0.72042,             0.76083,             0.85391,             0.70665,           0.0055135,           0.0028019,            0.010477,            0.006601,            0.006601,            0.006601
                 208,            0.021407,           0.0096021,            0.026311,             0.61229,             0.78974,             0.85293,             0.70509,           0.0054977,           0.0026552,            0.011841,           0.0065845,           0.0065845,           0.0065845
                 209,            0.018435,           0.0095121,            0.022866,             0.73042,             0.74949,              0.8848,             0.73765,            0.005563,           0.0026134,           0.0097064,            0.006568,            0.006568,            0.006568
                 210,            0.019267,           0.0093717,            0.023746,             0.75708,             0.73928,              0.8885,             0.70782,            0.005905,            0.002658,            0.010259,           0.0065515,           0.0065515,           0.0065515
                 211,             0.02176,           0.0088625,            0.021763,              0.6857,             0.81017,             0.87365,             0.73066,           0.0055331,           0.0026526,             0.01045,            0.006535,            0.006535,            0.006535
                 212,            0.018887,           0.0091332,             0.02368,             0.64055,             0.79693,              0.8592,             0.72103,           0.0056285,            0.002688,            0.010591,           0.0065185,           0.0065185,           0.0065185
                 213,             0.02049,            0.009265,            0.024794,             0.65744,             0.79978,             0.87918,             0.73818,           0.0055727,           0.0025276,            0.010943,            0.006502,            0.006502,            0.006502
                 214,            0.018787,           0.0091541,            0.025496,             0.64263,             0.78793,             0.85613,             0.70628,           0.0055575,           0.0025199,            0.011584,           0.0064855,           0.0064855,           0.0064855
                 215,            0.018561,           0.0094478,            0.022681,              0.7452,             0.79179,             0.87744,             0.74175,           0.0051964,           0.0025702,            0.010385,            0.006469,            0.006469,            0.006469
                 216,            0.018974,           0.0095869,            0.024178,             0.65003,             0.81496,             0.88852,             0.74036,           0.0054631,            0.002657,            0.010762,           0.0064525,           0.0064525,           0.0064525
                 217,             0.01835,           0.0092376,            0.024406,             0.72356,             0.75118,             0.90046,             0.75037,            0.005326,           0.0026669,            0.010201,            0.006436,            0.006436,            0.006436
                 218,            0.017824,           0.0091724,            0.022463,             0.69122,             0.81249,             0.89754,              0.7567,           0.0055385,           0.0026973,           0.0092269,           0.0064195,           0.0064195,           0.0064195
                 219,            0.018601,           0.0091768,            0.020286,             0.66662,             0.81447,             0.88486,              0.7342,           0.0054171,            0.002641,           0.0099018,            0.006403,            0.006403,            0.006403
                 220,            0.019154,           0.0093953,            0.026252,             0.82375,             0.70236,             0.86266,             0.71887,            0.005405,           0.0026962,             0.01023,           0.0063865,           0.0063865,           0.0063865
                 221,            0.018392,           0.0090696,            0.022335,             0.70167,             0.79547,             0.86279,             0.69923,            0.005698,           0.0027842,            0.010152,             0.00637,             0.00637,             0.00637
                 222,            0.021225,           0.0090934,            0.024208,             0.66521,             0.80857,              0.8706,             0.73081,           0.0050977,           0.0027638,           0.0099302,           0.0063535,           0.0063535,           0.0063535
                 223,             0.01947,           0.0093125,            0.020922,             0.63899,             0.82095,             0.87446,              0.7314,           0.0053528,            0.002825,           0.0098083,            0.006337,            0.006337,            0.006337
                 224,            0.019784,           0.0094937,            0.021988,             0.71048,             0.81365,             0.88529,             0.74368,            0.005412,           0.0029477,           0.0098616,           0.0063205,           0.0063205,           0.0063205
                 225,            0.020306,           0.0089237,            0.026338,             0.75199,             0.78605,             0.89369,             0.70961,           0.0054789,           0.0028835,           0.0095987,            0.006304,            0.006304,            0.006304
                 226,            0.018707,           0.0090253,            0.021834,             0.71066,              0.7877,             0.87897,             0.72927,           0.0053096,           0.0026807,            0.010297,           0.0062875,           0.0062875,           0.0062875
                 227,            0.020593,           0.0090808,            0.022753,             0.68523,             0.77372,             0.86332,             0.71161,           0.0055231,           0.0026369,            0.011085,            0.006271,            0.006271,            0.006271
                 228,            0.018578,            0.009354,            0.025278,              0.7354,              0.7718,             0.86761,             0.74346,           0.0051817,           0.0026334,           0.0098651,           0.0062545,           0.0062545,           0.0062545
                 229,            0.019453,           0.0093818,            0.024279,             0.61446,             0.83588,             0.89649,             0.75356,           0.0054267,           0.0027265,           0.0098178,            0.006238,            0.006238,            0.006238
                 230,            0.022144,           0.0092784,            0.022746,             0.68683,             0.80693,             0.86643,             0.71274,           0.0055128,           0.0027285,           0.0090421,           0.0062215,           0.0062215,           0.0062215
                 231,            0.020705,           0.0089326,            0.021069,             0.74015,             0.74146,             0.87939,             0.73404,           0.0051765,           0.0026739,           0.0096603,            0.006205,            0.006205,            0.006205
                 232,            0.018363,           0.0089179,            0.018383,             0.75171,             0.77869,             0.86984,             0.73128,           0.0053501,            0.002652,           0.0090042,           0.0061885,           0.0061885,           0.0061885
                 233,            0.018897,           0.0093851,            0.019006,              0.6638,             0.82181,             0.88208,             0.74432,           0.0052406,            0.002725,           0.0090338,            0.006172,            0.006172,            0.006172
                 234,            0.019584,           0.0091042,            0.020912,             0.71338,             0.76837,             0.88792,               0.741,           0.0054157,           0.0026944,            0.009414,           0.0061555,           0.0061555,           0.0061555
                 235,            0.021408,           0.0088262,            0.022874,             0.67023,             0.76791,             0.86898,             0.73389,           0.0055325,           0.0026783,           0.0096153,            0.006139,            0.006139,            0.006139
                 236,            0.019455,           0.0097041,            0.024059,             0.77812,             0.75988,             0.89179,             0.74721,           0.0054924,           0.0027002,           0.0092861,           0.0061225,           0.0061225,           0.0061225
                 237,            0.018804,           0.0091597,            0.020159,             0.71559,             0.76639,             0.88947,             0.72862,           0.0056415,           0.0027432,           0.0097858,            0.006106,            0.006106,            0.006106
                 238,            0.019004,           0.0090578,            0.022328,             0.65004,             0.83014,             0.90222,             0.75714,           0.0052803,           0.0026352,           0.0091925,           0.0060895,           0.0060895,           0.0060895
                 239,            0.018727,            0.008941,            0.022492,             0.72178,             0.77856,             0.88267,             0.74082,            0.005414,           0.0027038,           0.0091677,            0.006073,            0.006073,            0.006073
                 240,            0.020312,            0.009211,            0.020619,             0.71274,             0.82419,              0.9068,              0.7565,           0.0054249,           0.0027847,           0.0085862,           0.0060565,           0.0060565,           0.0060565
                 241,            0.019444,           0.0089639,            0.020658,             0.71942,             0.82964,             0.89357,             0.74328,           0.0055711,           0.0027907,           0.0086064,             0.00604,             0.00604,             0.00604
                 242,            0.019702,           0.0091013,            0.019462,             0.72581,             0.82356,             0.88538,             0.75391,           0.0055419,           0.0027293,           0.0088432,           0.0060235,           0.0060235,           0.0060235
                 243,            0.019306,           0.0090018,            0.020385,             0.74599,             0.77023,             0.89037,             0.72807,              0.0057,           0.0026507,            0.009549,            0.006007,            0.006007,            0.006007
                 244,            0.019542,           0.0088429,            0.019793,             0.77027,             0.75324,             0.90163,             0.75204,            0.005272,           0.0027228,           0.0087946,           0.0059905,           0.0059905,           0.0059905
                 245,            0.020718,           0.0087899,            0.018271,             0.67409,             0.84522,             0.91046,             0.76226,           0.0055362,           0.0026994,           0.0091144,            0.005974,            0.005974,            0.005974
                 246,            0.019941,           0.0092676,            0.019378,             0.71206,              0.8091,             0.89631,             0.75115,           0.0054963,            0.002693,             0.00989,           0.0059575,           0.0059575,           0.0059575
                 247,            0.018967,           0.0088698,            0.020215,             0.73732,             0.78483,             0.90259,             0.75639,           0.0053133,           0.0028289,           0.0095643,            0.005941,            0.005941,            0.005941
                 248,            0.019365,           0.0089834,            0.020861,             0.76619,              0.7546,             0.90648,             0.71687,           0.0061986,           0.0027271,           0.0098166,           0.0059245,           0.0059245,           0.0059245
                 249,             0.01825,           0.0090837,            0.022186,             0.73409,             0.79993,             0.90258,             0.76016,           0.0055999,            0.002668,           0.0098781,            0.005908,            0.005908,            0.005908
                 250,            0.019998,           0.0089173,            0.022547,             0.77016,              0.7713,             0.89323,             0.73676,           0.0054428,           0.0026486,           0.0099823,           0.0058915,           0.0058915,           0.0058915
                 251,            0.018076,           0.0086729,            0.020887,             0.74632,             0.80134,             0.93384,             0.78569,           0.0056471,           0.0027279,           0.0084625,            0.005875,            0.005875,            0.005875
                 252,            0.016692,           0.0089629,            0.020799,             0.78212,             0.77841,             0.90916,             0.75028,           0.0052661,           0.0027779,           0.0087893,           0.0058585,           0.0058585,           0.0058585
                 253,            0.019497,           0.0089612,            0.018928,             0.71839,             0.80293,             0.90662,             0.74887,           0.0053657,           0.0029141,           0.0086857,            0.005842,            0.005842,            0.005842
                 254,            0.019274,           0.0086381,             0.01863,              0.7034,             0.78466,             0.87947,             0.71595,           0.0055399,           0.0027628,           0.0090788,           0.0058255,           0.0058255,           0.0058255
                 255,            0.019491,           0.0090621,            0.018944,             0.73992,             0.77663,             0.87718,             0.71261,           0.0055621,           0.0026249,           0.0098059,            0.005809,            0.005809,            0.005809
                 256,            0.017648,           0.0090427,            0.020146,             0.62123,             0.84922,             0.88804,             0.73654,           0.0055088,           0.0027153,           0.0091925,           0.0057925,           0.0057925,           0.0057925
                 257,            0.017567,           0.0088509,            0.018954,             0.71594,             0.78154,             0.88913,              0.7231,           0.0054059,           0.0027099,           0.0091534,            0.005776,            0.005776,            0.005776
                 258,            0.018257,           0.0090495,            0.020254,             0.69013,             0.79689,             0.89946,             0.75814,           0.0052784,           0.0027334,           0.0091665,           0.0057595,           0.0057595,           0.0057595
                 259,             0.01812,           0.0089498,            0.018694,             0.72857,             0.79469,             0.88636,             0.72406,           0.0055059,           0.0027324,           0.0094021,            0.005743,            0.005743,            0.005743
                 260,            0.018973,            0.008827,            0.019545,             0.77607,             0.77472,             0.89182,             0.73061,           0.0055907,           0.0026894,           0.0088752,           0.0057265,           0.0057265,           0.0057265
                 261,            0.017782,           0.0084595,             0.01681,             0.69639,             0.81376,             0.88935,             0.73104,           0.0054215,           0.0026599,           0.0089758,             0.00571,             0.00571,             0.00571
                 262,            0.017945,           0.0088191,            0.019857,             0.69591,             0.81785,             0.89563,             0.72974,             0.00536,           0.0026376,           0.0090706,           0.0056935,           0.0056935,           0.0056935
                 263,            0.018079,           0.0090579,            0.018172,             0.79651,             0.75151,             0.88791,             0.72943,           0.0054542,           0.0026879,           0.0091333,            0.005677,            0.005677,            0.005677
                 264,            0.021314,           0.0088715,            0.018955,             0.70318,             0.84548,             0.89841,             0.75115,           0.0050297,            0.002747,           0.0089983,           0.0056605,           0.0056605,           0.0056605
                 265,            0.017146,           0.0086199,            0.015376,             0.76434,             0.79735,             0.90005,             0.73773,           0.0056111,           0.0028676,           0.0082251,            0.005644,            0.005644,            0.005644
                 266,            0.018763,           0.0089037,             0.01727,             0.83418,             0.72938,             0.90618,             0.76171,           0.0054223,           0.0027061,           0.0088586,           0.0056275,           0.0056275,           0.0056275
                 267,            0.017696,           0.0087265,            0.017459,             0.73088,             0.77572,             0.89861,             0.75163,           0.0053776,           0.0027226,           0.0092103,            0.005611,            0.005611,            0.005611
                 268,            0.018357,           0.0087196,            0.021085,             0.72203,             0.80996,             0.89688,             0.75177,           0.0054798,           0.0028313,           0.0085916,           0.0055945,           0.0055945,           0.0055945
                 269,            0.017809,           0.0087034,            0.015444,             0.72069,             0.82881,             0.90753,             0.74417,           0.0055431,           0.0027412,           0.0084317,            0.005578,            0.005578,            0.005578
                 270,            0.018981,            0.008867,            0.017815,             0.70166,             0.85743,             0.92996,             0.78238,           0.0050196,           0.0026116,           0.0086727,           0.0055615,           0.0055615,           0.0055615
                 271,            0.018042,           0.0087419,            0.018413,             0.63232,             0.85314,             0.90138,             0.76685,            0.004957,            0.002591,           0.0088456,            0.005545,            0.005545,            0.005545
                 272,            0.018904,            0.008918,            0.019306,             0.68194,             0.80268,             0.88571,             0.75161,           0.0053642,           0.0028607,           0.0092742,           0.0055285,           0.0055285,           0.0055285
                 273,            0.018256,           0.0087726,            0.017525,             0.74577,             0.79822,             0.90602,             0.74809,            0.005397,           0.0028879,           0.0089865,            0.005512,            0.005512,            0.005512
                 274,            0.016859,            0.008852,             0.01642,             0.71278,              0.7995,             0.88231,             0.72197,           0.0054716,           0.0028469,             0.00898,           0.0054955,           0.0054955,           0.0054955
                 275,            0.019001,           0.0086227,            0.018476,              0.6561,             0.83412,              0.8897,             0.73924,           0.0052478,           0.0029017,           0.0092784,            0.005479,            0.005479,            0.005479
                 276,             0.01985,           0.0086749,            0.020876,             0.68293,             0.78005,             0.87307,             0.74361,           0.0050141,           0.0027902,           0.0096437,           0.0054625,           0.0054625,           0.0054625
                 277,            0.017351,           0.0085511,            0.015516,             0.74014,             0.75975,             0.87611,             0.74731,              0.0049,           0.0027061,           0.0093399,            0.005446,            0.005446,            0.005446
                 278,            0.022137,           0.0089599,            0.017863,              0.6979,             0.84382,             0.90935,             0.76462,           0.0051034,           0.0027089,           0.0082748,           0.0054295,           0.0054295,           0.0054295
                 279,             0.01695,           0.0086283,            0.016825,             0.75478,             0.78615,             0.92663,              0.7876,           0.0047636,           0.0026083,           0.0084584,            0.005413,            0.005413,            0.005413
                 280,            0.018445,           0.0086208,             0.01554,             0.74574,             0.83181,             0.91319,             0.77569,           0.0050243,           0.0026221,           0.0087668,           0.0053965,           0.0053965,           0.0053965
                 281,            0.019206,           0.0087843,            0.017183,             0.66162,             0.88562,             0.91044,             0.74932,            0.005064,           0.0027051,            0.008324,             0.00538,             0.00538,             0.00538
                 282,            0.019579,           0.0088719,            0.019733,             0.77247,             0.81885,             0.92032,             0.77648,           0.0051264,           0.0026559,           0.0078023,           0.0053635,           0.0053635,           0.0053635
                 283,            0.017446,           0.0086185,            0.017193,             0.72383,             0.83784,              0.9196,             0.77079,           0.0051977,           0.0026247,           0.0076958,            0.005347,            0.005347,            0.005347
                 284,            0.015523,           0.0084865,            0.014076,              0.7088,             0.79552,             0.90823,             0.76682,            0.005048,           0.0027092,           0.0083216,           0.0053305,           0.0053305,           0.0053305
                 285,            0.018179,           0.0090786,            0.016485,             0.70944,              0.8062,             0.91203,             0.75747,           0.0052994,           0.0028913,            0.008861,            0.005314,            0.005314,            0.005314
                 286,            0.018014,           0.0084978,            0.015093,             0.79373,             0.76479,              0.9086,             0.77003,           0.0051138,           0.0028116,           0.0085862,           0.0052975,           0.0052975,           0.0052975
                 287,            0.019606,           0.0083087,            0.019667,              0.7557,             0.78293,              0.9154,             0.77156,           0.0050478,           0.0027819,           0.0085235,            0.005281,            0.005281,            0.005281
                 288,            0.017626,           0.0087996,            0.015561,             0.74147,             0.76546,              0.8935,             0.74751,           0.0052021,           0.0028856,           0.0090238,           0.0052645,           0.0052645,           0.0052645
                 289,            0.017722,           0.0086003,             0.01517,             0.69472,             0.82136,             0.90956,             0.73187,           0.0056737,           0.0030759,           0.0088835,            0.005248,            0.005248,            0.005248
                 290,            0.018079,           0.0084123,            0.017565,             0.73241,             0.82704,             0.87901,             0.74055,           0.0049709,           0.0028272,           0.0094684,           0.0052315,           0.0052315,           0.0052315
                 291,            0.016321,           0.0083123,            0.014583,             0.74368,             0.81672,             0.90246,             0.76903,           0.0049566,           0.0028141,           0.0084915,            0.005215,            0.005215,            0.005215
                 292,            0.019878,           0.0086839,            0.018867,             0.65728,             0.87198,             0.89864,             0.76151,           0.0051764,           0.0028483,           0.0088278,           0.0051985,           0.0051985,           0.0051985
                 293,            0.020388,           0.0086623,            0.017116,             0.70685,             0.85324,             0.91228,             0.76621,           0.0052493,           0.0028439,           0.0083245,            0.005182,            0.005182,            0.005182
                 294,            0.017599,           0.0086525,            0.016225,             0.67841,             0.84792,             0.90182,             0.75846,           0.0050695,           0.0028645,           0.0089024,           0.0051655,           0.0051655,           0.0051655
                 295,            0.018704,           0.0087383,            0.020355,             0.71789,             0.79967,             0.90391,             0.77462,           0.0050126,           0.0027947,           0.0098403,            0.005149,            0.005149,            0.005149
                 296,            0.017592,           0.0087829,            0.015608,              0.6683,             0.78746,             0.90245,             0.76149,           0.0051223,           0.0026694,             0.01002,           0.0051325,           0.0051325,           0.0051325
                 297,            0.017931,           0.0087144,            0.013987,             0.66222,             0.86521,             0.91144,             0.75928,           0.0052111,           0.0028086,           0.0086508,            0.005116,            0.005116,            0.005116
                 298,            0.020851,           0.0085384,             0.01392,             0.74633,             0.82035,             0.90875,             0.76722,           0.0051538,           0.0028102,            0.007961,           0.0050995,           0.0050995,           0.0050995
                 299,             0.01723,           0.0084002,            0.016257,             0.82323,             0.71614,             0.90667,              0.7728,           0.0052114,           0.0027327,           0.0086964,            0.005083,            0.005083,            0.005083
                 300,            0.016824,           0.0085379,            0.017674,             0.66768,             0.79762,             0.87479,             0.74053,           0.0049964,           0.0028294,           0.0094116,           0.0050665,           0.0050665,           0.0050665
                 301,            0.017849,           0.0088519,            0.014849,             0.63612,             0.83384,             0.90456,             0.76308,           0.0050685,           0.0028339,           0.0095916,             0.00505,             0.00505,             0.00505
                 302,            0.016959,           0.0089545,            0.018312,             0.67101,             0.85898,             0.91729,             0.77374,           0.0049656,           0.0028774,           0.0086099,           0.0050335,           0.0050335,           0.0050335
                 303,            0.017386,           0.0086643,            0.014985,             0.67951,             0.82949,             0.89442,             0.75257,            0.004973,           0.0029001,           0.0086739,            0.005017,            0.005017,            0.005017
                 304,            0.016877,             0.00864,             0.01672,             0.65167,             0.85418,             0.89299,             0.75072,           0.0049301,           0.0026995,           0.0091606,           0.0050005,           0.0050005,           0.0050005
                 305,            0.017085,           0.0086283,            0.014954,             0.71518,             0.77332,             0.90181,             0.75949,           0.0050389,             0.00272,           0.0091404,            0.004984,            0.004984,            0.004984
                 306,            0.017027,           0.0084115,            0.014283,             0.62849,             0.87273,               0.902,             0.76407,           0.0050233,            0.002789,            0.009035,           0.0049675,           0.0049675,           0.0049675
                 307,            0.018341,           0.0083981,            0.014874,             0.64207,              0.8543,             0.90929,             0.77134,           0.0050095,           0.0028069,           0.0090113,            0.004951,            0.004951,            0.004951
                 308,            0.018284,           0.0086404,            0.016657,             0.69878,             0.80434,             0.91643,             0.75961,            0.005125,           0.0027558,           0.0082458,           0.0049345,           0.0049345,           0.0049345
                 309,            0.017809,           0.0084849,             0.01393,             0.74415,             0.80682,             0.91436,             0.76226,           0.0049919,            0.002667,           0.0081209,            0.004918,            0.004918,            0.004918
                 310,            0.018453,           0.0085704,            0.013003,             0.70861,               0.793,             0.91275,             0.76776,           0.0051836,           0.0026597,            0.008128,           0.0049015,           0.0049015,           0.0049015
                 311,             0.01921,           0.0082645,            0.018098,             0.64318,             0.86773,             0.89954,             0.75423,           0.0049783,           0.0027103,           0.0085791,            0.004885,            0.004885,            0.004885
                 312,               0.017,           0.0082595,            0.015065,             0.77206,             0.75755,             0.88091,             0.74936,           0.0049814,           0.0027738,           0.0090279,           0.0048685,           0.0048685,           0.0048685
                 313,            0.015758,           0.0082772,            0.013866,             0.69693,              0.8227,             0.90207,             0.76859,            0.004958,           0.0027697,           0.0084714,            0.004852,            0.004852,            0.004852
                 314,            0.015598,           0.0083983,            0.016223,             0.79314,             0.76676,             0.91594,             0.78038,           0.0048141,           0.0027351,           0.0090362,           0.0048355,           0.0048355,           0.0048355
                 315,            0.016988,           0.0083504,            0.017116,             0.62804,             0.85784,               0.909,             0.76693,           0.0049864,           0.0027083,           0.0090516,            0.004819,            0.004819,            0.004819
                 316,            0.016811,           0.0082047,             0.01419,             0.75372,             0.76066,             0.89486,             0.75459,           0.0049918,           0.0027276,           0.0089095,           0.0048025,           0.0048025,           0.0048025
                 317,            0.014866,           0.0082286,            0.014471,             0.75309,             0.78548,             0.88465,             0.74711,           0.0049702,           0.0027682,           0.0082221,            0.004786,            0.004786,            0.004786
                 318,            0.018665,           0.0085445,            0.014018,              0.7949,             0.77762,             0.90728,             0.76744,            0.004896,           0.0027375,           0.0084323,           0.0047695,           0.0047695,           0.0047695
